"","ZIP.code","Bank account or service","Consumer loan","Credit card","Credit reporting","Debt collection","Money transfers","Mortgage","Other financial service","Payday loan","Prepaid card","Student loan"
"20605",83714,2,1,6,5,3,0,18,0,0,0,0
"20606",83716,3,0,3,1,4,0,4,0,0,0,0
"20607",83717,0,0,1,0,0,0,0,0,0,0,0
"20608",83719,0,0,0,2,7,0,0,0,0,0,0
"20609",83795,0,0,0,0,0,0,1,0,0,0,0
"20610",83801,0,0,0,0,0,0,2,0,0,0,0
"20611",83805,0,0,0,1,0,0,9,0,0,0,0
"20612",83810,1,0,0,0,0,0,0,0,0,0,0
"20613",83811,0,0,1,0,0,0,0,0,0,0,0
"20614",83813,0,0,0,0,0,0,1,0,0,0,0
"20615",83814,1,0,4,4,3,0,5,0,0,0,3
"20616",83815,3,0,4,2,1,0,6,0,0,0,1
"20617",83816,0,0,3,0,2,0,0,0,0,0,0
"20618",83834,0,0,0,0,0,0,1,0,0,0,0
"20619",83835,1,1,3,7,6,0,13,0,0,0,0
"20620",83836,0,0,0,1,0,0,1,0,0,0,0
"20621",83837,1,0,0,0,0,0,1,0,0,0,0
"20622",83838,0,0,0,0,0,0,1,0,0,0,0
"20623",83841,0,0,1,0,0,0,0,0,0,0,0
"20624",83843,0,0,1,1,4,0,6,0,0,0,1
"20625",83845,0,0,0,0,1,0,0,0,0,0,0
"20626",83847,0,0,0,0,0,0,1,0,0,0,0
"20627",83849,0,0,0,0,0,0,1,0,0,0,0
"20628",83850,0,1,0,0,0,0,0,0,0,0,0
"20629",83851,0,0,0,0,1,0,1,0,0,0,0
"20630",83852,1,0,2,1,2,0,1,0,0,0,0
"20631",83854,2,0,6,4,8,0,16,0,0,0,0
"20632",83855,0,2,0,0,2,0,1,0,0,0,0
"20633",83856,1,0,0,0,2,0,3,0,0,0,0
"20634",83857,1,0,0,0,0,0,0,0,0,0,0
"20635",83858,1,0,0,6,3,0,5,0,0,0,1
"20636",83860,0,1,1,1,0,0,1,0,0,0,1
"20637",83861,0,0,1,1,0,0,1,0,0,0,0
"20638",83864,2,1,2,2,3,0,6,0,0,0,1
"20639",83869,0,0,1,2,2,0,1,0,0,0,0
"20640",83871,0,0,0,0,0,0,0,0,0,0,1
"20641",83873,1,0,0,0,0,0,1,0,0,0,0
"20642",83877,0,0,1,0,7,0,3,0,0,0,0
"20643",84003,0,0,4,4,4,0,17,0,0,1,0
"20644",84004,0,0,1,0,0,0,1,0,0,0,0
"20645",84005,1,0,2,0,4,0,9,0,0,0,0
"20646",84006,0,0,0,1,0,0,1,0,0,0,0
"20647",84010,1,2,2,4,8,0,10,0,0,0,1
"20648",84011,2,0,2,2,0,0,0,0,0,0,0
"20649",84014,1,0,2,1,2,0,1,0,0,0,0
"20650",84015,3,1,3,1,6,0,13,0,0,0,1
"20651",84016,0,0,0,0,0,0,1,0,0,0,0
"20652",84017,0,0,0,0,0,0,2,0,0,0,0
"20653",84019,0,0,0,3,0,0,0,0,0,0,0
"20654",84020,4,1,8,16,12,0,23,0,0,0,4
"20655",84021,0,0,1,1,0,0,0,0,0,0,0
"20656",84022,1,0,1,0,0,0,2,0,0,0,0
"20657",84025,0,0,3,0,2,0,3,0,0,0,1
"20658",84029,1,0,1,7,1,0,7,0,0,0,1
"20659",84032,0,0,1,0,2,0,3,0,0,0,0
"20660",84034,0,0,0,1,0,0,1,0,0,0,0
"20661",84036,1,1,3,0,1,0,2,0,0,0,0
"20662",84037,0,0,3,2,3,0,2,0,0,0,0
"20663",84040,2,0,2,1,6,1,7,0,0,0,1
"20664",84041,3,1,3,1,8,0,5,0,1,0,2
"20665",84042,0,0,0,0,1,0,6,1,0,0,0
"20666",84043,1,0,6,6,6,0,22,0,0,0,0
"20667",84044,0,2,1,3,6,0,7,0,2,0,0
"20668",84045,3,0,2,4,5,0,9,0,0,0,0
"20669",84046,5,0,0,0,0,0,0,0,0,0,0
"20670",84047,3,1,5,4,6,1,13,0,1,0,2
"20671",84049,0,0,0,4,2,0,1,0,0,0,0
"20672",84050,0,0,0,0,3,0,2,0,0,0,0
"20673",84054,1,0,0,0,5,0,4,0,0,0,0
"20674",84055,0,0,0,0,0,0,0,0,0,0,1
"20675",84056,0,1,0,0,1,0,1,0,0,0,0
"20676",84057,0,2,2,2,4,0,3,0,1,0,1
"20677",84058,2,0,1,5,4,0,20,0,0,0,0
"20678",84059,0,0,2,1,0,0,0,0,0,0,0
"20679",84060,1,0,2,1,1,0,2,0,0,0,0
"20680",84062,1,1,6,0,4,0,13,0,0,0,0
"20681",84063,0,0,1,0,0,0,0,0,0,0,0
"20682",84064,0,0,0,0,0,0,1,0,0,0,0
"20683",84065,1,1,3,2,4,0,16,0,0,0,0
"20684",84066,0,0,0,1,3,0,1,0,0,0,0
"20685",84067,0,0,1,5,4,0,9,0,0,0,1
"20686",84068,1,0,0,0,1,0,2,0,0,0,0
"20687",84070,0,0,4,5,1,0,21,0,1,0,1
"20688",84071,0,0,0,0,0,0,2,0,0,0,0
"20689",84074,3,0,5,2,6,0,13,0,0,0,1
"20690",84075,1,0,1,2,0,0,5,0,0,0,1
"20691",84078,1,0,2,4,2,0,3,0,0,0,0
"20692",84081,3,1,5,5,8,0,18,0,0,0,2
"20693",84082,0,0,0,0,0,0,1,0,0,0,0
"20694",84084,1,1,4,2,11,0,13,0,0,0,0
"20695",84087,0,0,2,4,2,0,3,0,0,0,0
"20696",84088,0,1,2,1,4,0,5,0,0,0,0
"20697",84089,1,0,0,0,1,0,0,0,0,0,0
"20698",84090,0,0,1,0,1,0,2,0,0,0,0
"20699",84092,2,1,6,2,5,0,12,0,0,0,0
"20700",84093,1,1,2,3,3,0,5,0,0,0,0
"20701",84094,2,0,6,3,7,0,8,0,0,1,0
"20702",84095,4,0,4,9,11,0,15,0,0,0,0
"20703",84096,1,2,3,4,10,0,7,0,0,0,0
"20704",84097,0,2,3,3,4,0,5,0,0,0,0
"20705",84098,3,2,7,0,4,0,11,0,1,0,1
"20706",84101,1,0,0,1,5,0,3,0,0,0,0
"20707",84102,2,0,2,4,3,0,3,0,0,0,0
"20708",84103,1,1,4,2,5,0,4,0,0,0,2
"20709",84104,1,0,1,3,1,0,7,0,0,0,0
"20710",84105,1,1,2,3,1,0,5,0,0,0,0
"20711",84106,6,1,5,3,1,0,6,0,0,0,1
"20712",84107,2,2,3,5,9,0,23,0,1,0,0
"20713",84108,2,1,4,5,5,0,4,0,0,0,0
"20714",84109,3,2,7,1,2,0,9,0,0,0,2
"20715",84110,1,0,1,0,1,0,0,0,0,0,0
"20716",84111,2,1,3,1,5,0,3,0,0,0,0
"20717",84112,0,0,0,1,0,0,0,0,0,0,0
"20718",84114,0,0,0,0,1,0,0,0,0,0,0
"20719",84115,1,0,3,1,3,0,3,0,0,0,2
"20720",84116,5,0,2,1,6,0,4,0,0,0,1
"20721",84117,1,1,4,0,7,0,18,0,1,0,0
"20722",84118,3,1,4,4,3,0,19,0,0,0,0
"20723",84119,6,2,1,4,9,0,16,0,0,0,0
"20724",84120,0,0,2,5,5,0,6,0,0,0,0
"20725",84121,6,0,4,7,16,0,15,0,0,0,2
"20726",84123,7,2,4,0,12,1,6,0,0,0,1
"20727",84124,5,1,2,2,4,0,7,0,0,0,2
"20728",84125,0,0,0,0,1,0,0,0,0,0,0
"20729",84126,0,0,1,0,0,0,1,0,0,0,0
"20730",84128,3,1,5,2,6,0,9,0,0,0,0
"20731",84129,3,1,1,1,11,1,9,0,0,0,2
"20732",84130,0,0,1,0,0,0,0,0,0,0,0
"20733",84137,0,0,0,0,1,0,0,0,0,0,0
"20734",84151,1,0,0,0,0,0,0,0,0,0,0
"20735",84152,0,0,0,0,2,0,1,0,0,0,0
"20736",84157,0,0,0,0,5,0,2,0,0,0,0
"20737",84158,0,0,1,1,3,0,0,0,0,0,0
"20738",84165,1,0,0,0,0,0,0,0,0,0,0
"20739",84170,0,0,0,0,1,0,1,0,0,0,0
"20740",84171,0,0,2,0,2,0,0,0,0,0,0
"20741",84302,0,1,2,1,0,0,7,0,0,0,0
"20742",84310,1,0,0,0,0,0,4,0,0,0,0
"20743",84312,0,0,0,0,0,1,0,0,0,0,0
"20744",84315,0,0,0,0,3,0,2,0,0,0,0
"20745",84318,0,0,0,1,0,0,0,0,0,0,0
"20746",84320,1,0,0,1,0,0,0,0,0,0,0
"20747",84321,1,1,1,4,5,0,5,0,0,0,1
"20748",84327,0,0,0,0,1,0,0,0,0,0,0
"20749",84332,0,0,0,0,1,0,1,0,0,0,0
"20750",84333,0,0,0,0,1,0,1,0,0,0,0
"20751",84335,0,0,0,1,0,0,1,0,0,0,0
"20752",84337,1,0,0,1,0,0,0,0,0,0,0
"20753",84339,0,0,0,1,0,0,0,0,0,0,0
"20754",84341,1,0,3,11,9,0,2,0,0,0,0
"20755",84401,1,0,2,4,2,0,5,0,0,0,0
"20756",84402,0,0,0,0,1,0,1,0,0,0,0
"20757",84403,2,0,2,4,4,0,10,0,1,0,2
"20758",84404,2,2,3,5,7,0,5,0,0,0,0
"20759",84405,1,1,1,5,13,0,10,0,0,0,0
"20760",84414,1,0,5,2,3,0,10,0,0,0,0
"20761",84501,0,0,0,1,0,1,1,0,0,0,0
"20762",84511,0,0,1,3,0,0,0,0,0,0,1
"20763",84512,0,0,0,0,0,0,1,0,0,0,0
"20764",84520,0,0,0,0,1,0,0,0,0,0,0
"20765",84521,0,0,0,3,0,0,0,0,0,0,0
"20766",84526,0,0,0,0,1,0,0,0,0,0,0
"20767",84528,1,1,3,4,2,0,1,0,0,0,0
"20768",84532,0,0,3,2,1,0,3,0,0,0,0
"20769",84542,0,0,0,0,1,0,1,0,0,0,0
"20770",84568,0,0,0,0,0,0,1,0,0,0,0
"20771",84597,1,0,0,0,0,0,0,0,0,0,0
"20772",84601,1,0,1,1,4,0,4,0,0,0,1
"20773",84604,3,0,3,6,3,0,1,0,0,0,0
"20774",84605,0,0,0,0,5,0,1,0,0,0,0
"20775",84606,1,2,0,2,2,1,1,0,0,0,0
"20776",84609,0,0,0,0,1,0,0,0,0,0,0
"20777",84612,0,0,0,0,1,0,0,0,0,0,0
"20778",84619,0,0,0,1,0,0,0,0,0,0,0
"20779",84624,0,0,1,0,0,0,0,0,0,0,0
"20780",84627,0,0,1,0,0,0,0,0,0,0,0
"20781",84629,0,0,0,0,1,0,0,0,0,0,0
"20782",84631,0,0,1,0,0,0,0,0,0,0,0
"20783",84634,0,0,0,3,0,0,0,0,0,0,1
"20784",84635,0,0,0,0,0,0,3,0,0,0,0
"20785",84647,0,0,0,0,4,0,1,0,0,0,0
"20786",84648,0,0,0,1,0,0,0,0,2,0,0
"20787",84651,0,0,1,0,2,0,5,0,0,0,1
"20788",84653,0,0,2,0,0,0,3,0,0,0,0
"20789",84655,0,0,0,0,0,0,3,0,0,0,0
"20790",84660,0,0,0,0,3,0,7,0,0,0,0
"20791",84663,1,0,1,2,3,0,6,0,0,0,0
"20792",84664,1,0,0,1,1,0,0,0,0,0,0
"20793",84701,0,0,0,0,1,0,0,0,0,0,0
"20794",84709,0,0,1,0,0,0,0,0,0,0,0
"20795",84720,1,0,3,5,2,0,5,0,0,0,0
"20796",84721,0,0,1,0,1,0,4,0,0,0,0
"20797",84733,1,0,0,0,0,0,0,0,0,0,0
"20798",84737,0,0,1,1,1,0,7,0,0,0,0
"20799",84738,2,0,0,1,0,0,1,0,0,0,0
"20800",84741,0,0,0,0,2,0,0,0,0,0,0
"20801",84745,0,0,0,0,0,0,1,0,0,0,0
"20802",84746,0,0,1,1,0,0,0,0,0,0,0
"20803",84750,0,0,0,0,0,0,1,0,0,0,0
"20804",84754,0,0,0,0,0,0,1,0,0,0,0
"20805",84759,1,0,0,0,0,0,0,0,0,0,0
"20806",84761,0,1,1,1,0,0,3,0,0,0,0
"20807",84762,1,0,0,0,0,0,0,0,0,0,0
"20808",84765,0,0,0,0,1,0,4,0,0,0,1
"20809",84770,1,0,2,7,5,0,12,0,0,0,0
"20810",84771,0,0,0,0,1,1,0,0,0,0,0
"20811",84775,1,0,0,0,0,0,0,0,0,0,0
"20812",84779,0,0,0,0,0,0,1,0,0,0,0
"20813",84780,1,0,0,8,1,0,9,0,0,0,0
"20814",84784,0,0,1,0,0,0,0,0,0,0,0
"20815",84790,3,0,1,1,6,0,16,0,0,0,1
"20816",84902,0,0,0,0,1,0,0,0,0,0,0
"20817",85000,0,0,1,0,0,0,0,0,0,0,0
"20818",85001,0,0,0,0,0,0,1,0,0,0,0
"20819",85002,0,0,1,0,2,0,0,0,0,0,0
"20820",85003,3,0,1,4,1,0,6,0,0,0,0
"20821",85004,1,0,0,0,1,0,2,0,0,0,1
"20822",85006,3,3,3,1,4,0,9,0,0,1,2
"20823",85007,1,1,2,6,3,0,0,0,0,0,0
"20824",85008,6,1,5,41,12,0,9,0,1,0,2
"20825",85009,3,0,0,2,6,1,2,0,0,0,1
"20826",85011,0,1,0,0,1,1,0,0,0,0,0
"20827",85012,4,0,0,0,2,0,4,0,0,0,1
"20828",85013,6,1,9,6,4,0,12,0,0,0,1
"20829",85014,7,2,18,5,12,0,12,0,1,0,0
"20830",85015,6,0,6,5,9,0,13,0,0,0,0
"20831",85016,13,1,16,6,12,1,21,0,0,0,3
"20832",85017,2,1,1,0,8,0,5,0,0,0,0
"20833",85018,10,3,3,0,10,1,19,0,0,0,1
"20834",85019,9,2,2,2,2,0,10,0,0,0,0
"20835",85020,9,1,9,11,5,0,21,1,0,0,0
"20836",85021,6,3,3,4,11,0,22,0,1,0,0
"20837",85022,9,0,14,11,9,0,30,0,0,1,2
"20838",85023,8,3,4,10,14,3,15,0,0,0,0
"20839",85024,5,1,11,5,4,0,22,0,0,0,2
"20840",85027,5,3,9,8,10,1,28,0,0,0,2
"20841",85028,4,1,5,7,8,0,14,0,0,0,0
"20842",85029,8,4,8,13,8,2,32,0,0,0,4
"20843",85030,1,0,0,0,0,0,0,0,0,0,0
"20844",85031,0,0,1,2,1,1,7,0,0,0,0
"20845",85032,17,5,29,15,12,2,40,0,1,1,3
"20846",85033,0,1,5,2,0,0,4,0,1,0,0
"20847",85034,1,0,0,1,0,0,5,0,0,0,2
"20848",85035,2,0,1,1,9,0,1,0,0,0,0
"20849",85036,0,1,1,3,0,0,0,0,0,0,0
"20850",85037,6,1,3,2,7,0,12,0,0,0,2
"20851",85040,4,1,0,10,3,0,6,0,0,0,0
"20852",85041,6,2,4,5,10,0,23,0,0,1,2
"20853",85042,1,3,2,3,10,0,24,0,0,0,0
"20854",85043,5,1,2,1,4,0,11,0,1,0,1
"20855",85044,5,5,4,16,20,0,25,0,0,0,0
"20856",85045,0,0,2,0,2,0,1,0,0,0,0
"20857",85046,0,0,0,0,0,0,1,0,0,0,0
"20858",85048,2,5,8,9,22,0,30,0,0,0,2
"20859",85050,10,3,9,8,13,0,26,0,0,0,1
"20860",85051,5,0,2,5,17,1,16,0,1,0,1
"20861",85052,0,0,0,0,0,0,1,0,0,0,0
"20862",85053,5,1,5,7,2,0,15,0,0,0,1
"20863",85054,0,1,1,0,1,0,2,0,0,0,0
"20864",85055,0,0,0,0,0,0,1,0,0,0,0
"20865",85060,0,0,9,1,3,0,4,0,0,0,0
"20866",85063,1,0,0,0,1,0,0,0,0,0,0
"20867",85064,5,0,0,5,0,0,2,0,0,0,0
"20868",85066,0,0,0,0,0,0,1,0,0,0,0
"20869",85067,0,0,0,0,0,0,3,0,0,0,0
"20870",85068,0,1,1,4,0,0,1,0,0,0,0
"20871",85069,2,0,0,9,0,0,0,0,0,0,0
"20872",85071,2,0,2,5,1,0,0,0,0,0,0
"20873",85076,0,0,0,0,0,0,1,0,0,0,0
"20874",85078,0,0,0,0,1,0,0,0,0,0,0
"20875",85079,0,1,0,0,1,0,0,0,0,0,0
"20876",85080,0,0,1,2,4,0,0,0,0,0,0
"20877",85082,0,0,1,0,0,0,2,0,0,0,0
"20878",85083,4,2,4,4,6,0,26,0,0,0,0
"20879",85085,3,2,3,4,5,0,15,0,0,0,0
"20880",85086,3,0,5,9,18,0,27,0,0,0,2
"20881",85087,2,0,2,3,3,1,9,0,0,0,1
"20882",85094,0,0,0,0,0,0,1,0,0,0,0
"20883",85102,0,0,1,0,0,0,0,0,0,0,0
"20884",85105,1,0,0,0,0,0,0,0,0,0,0
"20885",85117,0,0,2,2,1,0,1,0,0,0,0
"20886",85118,3,0,2,0,2,0,11,0,0,0,0
"20887",85119,2,0,1,1,2,0,6,0,0,0,0
"20888",85120,3,0,0,4,4,0,7,0,0,0,1
"20889",85122,4,2,3,13,6,1,18,0,1,0,2
"20890",85123,0,0,0,4,1,1,4,0,0,0,0
"20891",85128,1,0,4,0,3,0,3,0,0,0,0
"20892",85130,0,0,0,0,0,0,2,0,0,0,0
"20893",85131,0,1,0,0,0,0,3,0,0,0,0
"20894",85132,8,3,2,5,4,0,4,0,0,0,2
"20895",85137,0,0,0,0,0,0,1,0,0,0,0
"20896",85138,4,1,3,11,11,0,18,0,0,1,3
"20897",85139,3,0,3,1,4,0,29,0,0,0,2
"20898",85140,8,3,9,6,17,0,23,0,1,0,2
"20899",85142,9,3,10,4,18,0,36,0,0,1,0
"20900",85143,3,3,6,5,10,0,27,0,0,0,0
"20901",85145,0,1,0,0,0,0,1,0,0,0,0
"20902",85154,1,0,0,0,0,0,0,0,0,0,0
"20903",85169,1,0,0,0,0,0,0,0,0,0,0
"20904",85172,0,0,1,1,0,0,2,0,0,0,0
"20905",85173,0,0,0,0,1,0,0,0,0,0,0
"20906",85178,0,0,0,0,1,0,0,0,0,0,0
"20907",85192,2,0,0,0,0,0,0,0,0,0,0
"20908",85193,0,0,1,0,0,0,4,0,0,0,0
"20909",85194,1,0,1,0,0,0,1,0,0,0,0
"20910",85197,0,0,1,0,0,0,0,0,0,0,0
"20911",85201,13,2,3,2,11,0,15,0,0,0,1
"20912",85202,1,1,5,8,8,0,11,0,0,0,2
"20913",85203,4,0,3,3,4,0,15,0,0,0,2
"20914",85204,4,1,9,7,3,1,22,0,0,0,0
"20915",85205,9,1,8,1,10,0,17,0,0,0,2
"20916",85206,7,5,2,3,10,0,16,0,0,0,1
"20917",85207,1,2,9,3,5,0,17,0,1,0,0
"20918",85208,2,3,4,2,7,0,10,0,0,0,0
"20919",85209,4,1,6,4,12,0,23,0,0,0,0
"20920",85210,4,2,4,2,5,1,15,0,0,0,1
"20921",85211,1,3,1,1,0,0,0,0,0,0,0
"20922",85212,3,0,3,2,8,0,17,0,1,0,6
"20923",85213,4,0,4,2,4,0,11,0,0,0,0
"20924",85214,0,0,1,0,0,0,0,0,0,0,0
"20925",85215,1,0,5,0,0,0,5,0,0,0,0
"20926",85218,0,0,1,0,0,0,0,0,0,0,0
"20927",85219,0,0,0,0,0,0,1,0,0,0,0
"20928",85220,0,0,0,0,0,0,2,0,0,0,0
"20929",85224,15,2,11,16,12,0,27,0,1,0,6
"20930",85225,10,3,9,10,18,1,35,0,1,0,1
"20931",85226,4,2,8,5,7,0,22,0,0,0,4
"20932",85232,0,0,0,0,0,0,2,0,0,0,0
"20933",85233,5,2,8,9,6,0,27,0,1,0,1
"20934",85234,6,4,7,7,19,0,33,0,1,0,1
"20935",85236,0,1,1,0,0,0,1,0,0,0,0
"20936",85239,0,0,0,0,0,0,1,0,0,0,0
"20937",85242,0,0,0,0,2,0,3,0,0,0,0
"20938",85243,0,0,0,0,0,0,1,0,0,0,0
"20939",85244,1,0,1,0,1,0,1,0,0,0,0
"20940",85246,0,0,0,0,1,0,2,0,0,0,0
"20941",85248,3,0,8,5,7,1,20,0,0,0,1
"20942",85249,6,0,5,4,4,0,31,0,0,0,1
"20943",85250,4,0,9,9,1,0,16,0,0,0,1
"20944",85251,4,5,12,22,18,0,40,0,0,0,1
"20945",85252,0,0,0,1,1,0,0,0,0,0,0
"20946",85253,2,0,4,1,7,0,18,0,0,1,0
"20947",85254,5,1,18,5,11,0,54,0,0,0,1
"20948",85255,11,3,11,23,14,0,39,0,0,0,2
"20949",85256,1,0,1,0,0,0,0,0,0,0,0
"20950",85257,4,2,5,1,6,0,13,0,0,0,1
"20951",85258,11,0,33,21,10,0,31,0,0,0,1
"20952",85259,3,3,7,5,5,0,17,0,0,0,1
"20953",85260,8,4,14,11,21,1,40,0,0,0,2
"20954",85261,0,1,0,0,1,0,8,0,0,0,0
"20955",85262,2,0,3,1,0,0,18,0,0,1,0
"20956",85263,0,0,0,0,0,0,1,0,0,0,0
"20957",85264,1,0,1,0,0,0,0,0,0,0,0
"20958",85266,4,1,0,1,6,0,11,0,0,0,0
"20959",85267,2,0,1,0,0,0,3,0,0,0,0
"20960",85268,3,0,5,1,5,0,21,0,1,0,1
"20961",85269,0,0,0,6,1,0,4,0,0,0,0
"20962",85274,1,0,1,1,2,0,0,0,0,0,0
"20963",85275,0,0,1,0,1,0,1,0,0,0,0
"20964",85279,0,0,0,0,0,0,1,0,0,0,0
"20965",85280,2,0,0,0,0,0,0,0,0,0,0
"20966",85281,7,4,7,12,16,0,16,0,0,0,4
"20967",85282,12,2,17,3,16,0,34,0,0,0,2
"20968",85283,7,5,5,5,23,0,19,0,0,0,4
"20969",85284,7,0,9,4,5,0,13,0,0,0,2
"20970",85285,0,1,3,1,4,0,1,0,0,0,1
"20971",85286,3,0,5,3,7,0,30,0,0,0,1
"20972",85295,5,5,8,19,15,0,23,0,0,0,3
"20973",85296,6,3,2,12,18,0,25,0,0,0,0
"20974",85297,2,2,8,1,8,0,19,0,0,0,1
"20975",85298,3,2,9,1,2,0,26,0,0,0,0
"20976",85299,1,0,1,0,0,0,1,0,0,0,0
"20977",85301,5,0,2,3,5,0,11,0,0,0,0
"20978",85302,3,0,3,4,6,0,17,0,0,1,2
"20979",85303,2,0,1,4,6,1,18,0,0,0,0
"20980",85304,5,1,11,9,3,0,12,0,1,0,0
"20981",85305,2,3,2,3,4,0,6,0,0,0,0
"20982",85306,2,1,2,4,5,0,12,0,0,0,0
"20983",85307,0,1,2,0,2,0,4,0,0,0,0
"20984",85308,4,6,7,10,25,1,36,0,1,0,1
"20985",85310,1,0,3,7,5,0,18,0,0,0,0
"20986",85311,1,0,0,0,4,0,0,0,0,0,0
"20987",85312,0,0,3,1,0,0,3,0,0,0,0
"20988",85318,1,0,0,2,0,0,2,0,0,0,0
"20989",85321,2,0,0,0,0,0,0,0,0,0,0
"20990",85323,3,4,3,6,10,1,6,0,2,0,1
"20991",85324,0,0,1,0,0,0,5,0,0,0,0
"20992",85325,0,0,0,3,0,0,0,0,0,0,0
"20993",85326,8,2,6,8,18,0,25,0,1,0,1
"20994",85327,0,0,0,0,0,0,4,0,0,0,0
"20995",85328,0,0,0,0,1,0,0,0,0,0,0
"20996",85329,0,0,1,0,0,0,0,0,0,0,0
"20997",85331,5,1,6,6,8,0,26,0,0,0,1
"20998",85332,0,0,0,0,2,0,0,0,0,0,0
"20999",85335,4,1,0,8,15,0,6,0,2,0,0
"21000",85338,10,6,3,13,8,1,25,0,1,0,0
"21001",85339,1,3,7,13,5,0,32,0,0,0,0
"21002",85340,9,4,3,8,7,0,21,0,0,0,2
"21003",85341,0,0,2,2,0,0,0,0,0,0,0
"21004",85342,1,0,2,0,0,0,1,0,0,0,0
"21005",85344,1,0,2,0,0,0,0,0,0,0,0
"21006",85345,10,2,9,5,9,2,26,0,0,0,3
"21007",85348,1,0,0,0,0,0,0,0,0,0,0
"21008",85349,0,0,0,0,0,0,0,0,0,1,0
"21009",85350,1,1,1,0,0,0,0,0,0,0,0
"21010",85351,5,3,4,4,2,0,20,0,0,0,0
"21011",85353,2,1,5,4,4,0,12,0,0,0,1
"21012",85354,0,1,0,1,2,0,2,0,0,0,0
"21013",85355,1,2,3,0,0,0,10,0,0,1,1
"21014",85358,0,0,0,2,0,0,1,0,0,0,0
"21015",85359,1,0,0,0,0,0,0,0,0,0,0
"21016",85361,1,0,1,1,0,1,3,0,0,0,0
"21017",85362,0,1,1,0,1,0,0,0,0,0,0
"21018",85363,2,0,0,0,4,0,2,0,0,0,1
"21019",85364,4,2,4,7,6,0,16,0,1,0,2
"21020",85365,3,1,5,0,3,0,17,0,0,0,0
"21021",85366,0,0,1,0,1,0,3,0,0,0,0
"21022",85367,2,0,5,0,3,0,4,0,0,0,0
"21023",85372,0,0,0,0,0,0,1,0,0,0,0
"21024",85373,3,1,4,2,2,0,17,0,0,0,0
"21025",85374,6,0,0,27,7,0,12,0,1,0,0
"21026",85375,5,1,11,0,1,1,16,0,0,0,0
"21027",85376,0,0,0,0,0,0,1,0,0,0,1
"21028",85377,1,0,0,0,2,0,6,0,0,0,0
"21029",85378,1,0,0,2,3,0,0,0,1,0,0
"21030",85379,9,2,2,8,10,0,30,0,1,0,5
"21031",85380,1,0,0,0,0,0,0,0,0,0,0
"21032",85381,0,2,6,1,11,0,15,0,0,0,0
"21033",85382,2,2,9,0,14,0,33,0,0,0,1
"21034",85383,3,3,9,5,10,0,33,0,0,0,2
"21035",85385,2,0,1,0,1,1,5,0,0,0,0
"21036",85386,0,0,0,0,0,0,1,0,0,0,0
"21037",85387,2,1,1,0,1,0,8,0,0,0,1
"21038",85388,4,2,1,2,6,0,26,0,1,0,0
"21039",85390,2,0,1,0,0,0,1,0,0,0,0
"21040",85392,8,2,2,5,8,0,18,0,1,0,2
"21041",85395,4,1,3,4,3,0,20,0,0,0,2
"21042",85396,5,0,4,9,2,0,14,0,0,0,2
"21043",85425,0,0,0,0,0,0,1,0,0,0,0
"21044",85501,3,0,0,1,0,0,1,0,0,0,0
"21045",85533,0,0,1,0,0,0,0,0,0,0,0
"21046",85534,1,0,0,0,0,0,0,0,0,0,0
"21047",85539,1,0,0,0,0,0,1,0,0,0,0
"21048",85540,0,0,0,1,0,0,1,0,0,0,0
"21049",85541,5,0,1,5,6,0,8,0,0,0,0
"21050",85542,1,0,0,0,0,0,0,0,0,0,0
"21051",85543,0,0,0,0,0,0,1,0,0,0,0
"21052",85544,1,0,0,0,2,0,2,0,0,0,0
"21053",85546,2,0,1,3,7,0,2,0,0,0,0
"21054",85547,0,0,0,0,0,0,1,0,0,0,0
"21055",85551,0,0,1,0,0,0,0,0,0,0,0
"21056",85552,0,0,1,0,0,0,0,0,0,0,0
"21057",85553,0,0,1,0,0,0,0,0,0,0,0
"21058",85601,1,0,0,0,0,0,0,0,0,0,0
"21059",85602,1,1,1,0,0,0,3,0,0,0,0
"21060",85603,0,1,1,0,1,0,3,0,0,0,1
"21061",85606,0,1,0,0,0,0,0,0,0,0,0
"21062",85607,1,0,1,0,0,0,3,0,0,0,0
"21063",85608,0,0,0,2,0,0,0,0,0,0,0
"21064",85610,0,0,0,0,0,0,1,0,0,0,0
"21065",85611,0,0,0,0,0,0,1,0,0,0,0
"21066",85613,0,0,0,3,0,0,2,0,0,0,0
"21067",85614,5,1,12,2,12,0,16,0,0,0,0
"21068",85615,1,0,0,2,1,0,2,0,0,0,0
"21069",85616,0,0,9,1,2,0,3,0,0,0,1
"21070",85618,1,0,0,0,0,1,0,0,0,0,0
"21071",85621,2,0,1,5,0,0,2,0,0,0,0
"21072",85622,1,1,1,1,2,1,1,0,0,0,0
"21073",85623,0,0,1,0,0,0,3,0,0,0,0
"21074",85624,1,0,0,0,0,0,0,0,0,0,0
"21075",85625,1,0,0,0,0,0,1,0,0,0,0
"21076",85628,0,0,0,0,2,0,0,0,0,0,0
"21077",85629,5,2,3,6,15,1,21,0,0,0,1
"21078",85630,2,0,1,0,0,0,1,0,0,0,0
"21079",85631,0,0,0,0,0,1,1,0,0,0,1
"21080",85632,0,0,0,0,1,0,0,0,0,0,0
"21081",85634,0,0,0,0,0,0,1,0,0,0,0
"21082",85635,5,1,2,7,11,0,11,0,0,0,4
"21083",85637,0,0,1,0,1,0,1,0,0,0,0
"21084",85641,0,2,4,2,3,0,21,0,0,0,0
